imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,show_id,type,title-1,director-1,cast,country-1,date_added,release_year,rating,duration-1,listed_in,description-1,year_added,month_added
tt4158096,Free Fire,Free Fire,2016,19/10/2017,"Action, Comedy, Crime",91,UK,English,Ben Wheatley,"Amy Jump, Ben Wheatley",Film4,"Enzo Cilenti, Sam Riley, Michael Smiley, Brie Larson, Cillian Murphy, Armie Hammer, Sharlto Copley, Babou Ceesay, Noah Taylor, Jack Reynor, Mark Monero, Patrick Bergin, Sara Dee, Tom Davis","Set in Boston in 1978, a meeting in a deserted warehouse between two gangs turns into a shoot-out and a game of survival.",6.4,40651,,1799312,3719383,63,196,340,80091310,Movie,Free Fire,Ben Wheatley,"Sharlto Copley, Armie Hammer, Brie Larson, Cillian Murphy, Jack Reynor, Babou Ceesay, Enzo Cilenti, Sam Riley, Michael Smiley, Noah Taylor, Patrick Bergin, Mark Monero",United Kingdom,43759,2016,R,91 min,"Action & Adventure, Comedies, Independent Movies",A sketchy arms transaction in a deserted warehouse turns into a free-for-all when the two sides engage in a take-no-prisoners shootout.,2019,10
tt4158876,Other People,Other People,2016,9/09/2016,"Comedy, Drama",97,USA,English,Chris Kelly,Chris Kelly,Park Pictures,"Jesse Plemons, Molly Shannon, Bradley Whitford, Maude Apatow, Madisen Beaty, Deb Hiett, Eli Vargas, June Squibb, Paul Dooley, Kyle Lane, Matt Walsh, Kerri Kenney, Paula Pell, Kevin Dorff, Sophi Bairley","A struggling comedy writer, fresh off a breakup and in the midst of the worst year of his life, returns to Sacramento to care for his dying mother.",6.8,9123,,91441,91441,67,31,70,80098288,Movie,Other People,Chris Kelly,"Jesse Plemons, Molly Shannon, Bradley Whitford, Maude Apatow, Madisen Beaty, John Early, Zach Woods, Paul Dooley, June Squibb",United States,42712,2016,NR,97 min,"Comedies, Dramas, Independent Movies","After a bad breakup, a struggling New York comedy writer tries to don a brave face and care for his dying mother in Sacramento.",2016,12
tt4170436,That Thing Called Tadhana,That Thing Called Tadhana,2014,4/02/2015,"Comedy, Drama, Romance",110,Philippines,"Filipino, Tagalog",Antoinette Jadaone,Antoinette Jadaone,Cinema One Originals,"Angelica Panganiban, JM de Guzman, Joem Bascon, Carlos Castano, Joenel Canaria, Bianca Balbuena, JR Miano, Kristine Joi A. Bayan, Kelvin Dy, Martin Mayuga, Jane Torres, Marjarey Kasey Politico, Monique Ladimo","A story about a broken-hearted girl who meets a boy in a not so normal way. Together, they go to places and find out ""where do broken hearts go?"".",7.5,952,,,,,19,,81010874,Movie,That Thing Called Tadhana,Antoinette Jadaone,"Angelica Panganiban, JM de Guzman",Philippines,43531,2015,TV-MA,91 min,"International Movies, Romantic Movies","A devastating breakup with her boyfriend may be the start of a new beginning for Mace, thanks to an adventurous and kind stranger named Anthony.",2019,3
tt4177018,VS.,VS.,2018,19/10/2018,"Drama, Music",99,UK,English,Ed Lilly,"Daniel Hayes, Ed Lilly",BBC Films,"Ruth Sheen, Connor Swindells, Nicholas Pinnock, Joivan Wade, Fola Evans-Akingbola, Ellie James, Kola Bokinni, Emily Taaffe, Elliot Barnes-Worrell, Sian Breckin, Jurell Carter, Jack Donoghue, Viktorija Faith, Kieron Bimpson, Lee Byford",VS. is an urban rites of passage drama set in the hostile and exciting UK rap battle scene.,5.8,374,,,16323,66,9,14,80241071,Movie,VS.,Ed Lilly,"Connor Swindells, Fola Evans-Akingbola, Nicholas Pinnock, Ruth Sheen, Emily Taaffe, Shotty Horroh, Paige Meade, Elliot Barnes-Worrell, Joivan Wade, Youssef Berouain, Jurell Carter, Ellie James",United Kingdom,43635,2018,TV-MA,99 min,Dramas,"A young man in foster care finds his voice in the underground rap battle scene. But when his mother returns, a lifetime of pain comes with her.",2019,6
tt4181052,Special Correspondents,Special Correspondents,2016,29/04/2016,Comedy,101,"Canada, UK, USA","English, Spanish",Ricky Gervais,Ricky Gervais,BRON Studios,"Ricky Gervais, Eric Bana, Vera Farmiga, Kelly Macdonald, Kevin Pollak, America Ferrera, Raúl Castillo, Benjamin Bratt, Kim Ramirez, Jim Norton, Bob Banks, Jonathan Langdon, Glen Grant, Duane Murray, Ryan F. Hughes",A radio journalist and his technician get in over their heads when they hatch a scheme to fake their own kidnapping during a rebel uprising in South America and hide out in New York instead.,5.8,20087,,,,36,99,46,80048940,Movie,Special Correspondents,Ricky Gervais,"Eric Bana, Ricky Gervais, Vera Farmiga, Kelly Macdonald, Kevin Pollak, America Ferrera, RaÃºl Castillo, Benjamin Bratt",United States,"Friday, April 29, 2016",2016,TV-MA,101 min,Comedies,"When they lose their passports, a bickering radio team invents phony reports from a combat zone in a ruse that becomes increasingly complicated.",2016,4
tt4181052,Special Correspondents,Special Correspondents,2016,29/04/2016,Comedy,101,"Canada, UK, USA","English, Spanish",Ricky Gervais,Ricky Gervais,BRON Studios,"Ricky Gervais, Eric Bana, Vera Farmiga, Kelly Macdonald, Kevin Pollak, America Ferrera, Raúl Castillo, Benjamin Bratt, Kim Ramirez, Jim Norton, Bob Banks, Jonathan Langdon, Glen Grant, Duane Murray, Ryan F. Hughes",A radio journalist and his technician get in over their heads when they hatch a scheme to fake their own kidnapping during a rebel uprising in South America and hide out in New York instead.,5.8,20087,,,,36,99,46,80048940,Movie,Special Correspondents,Ricky Gervais,"Eric Bana, Ricky Gervais, Vera Farmiga, Kelly Macdonald, Kevin Pollak, America Ferrera, RaÃºl Castillo, Benjamin Bratt",United Kingdom,"Friday, April 29, 2016",2016,TV-MA,101 min,Comedies,"When they lose their passports, a bickering radio team invents phony reports from a combat zone in a ruse that becomes increasingly complicated.",2016,4
tt4181052,Special Correspondents,Special Correspondents,2016,29/04/2016,Comedy,101,"Canada, UK, USA","English, Spanish",Ricky Gervais,Ricky Gervais,BRON Studios,"Ricky Gervais, Eric Bana, Vera Farmiga, Kelly Macdonald, Kevin Pollak, America Ferrera, Raúl Castillo, Benjamin Bratt, Kim Ramirez, Jim Norton, Bob Banks, Jonathan Langdon, Glen Grant, Duane Murray, Ryan F. Hughes",A radio journalist and his technician get in over their heads when they hatch a scheme to fake their own kidnapping during a rebel uprising in South America and hide out in New York instead.,5.8,20087,,,,36,99,46,80048940,Movie,Special Correspondents,Ricky Gervais,"Eric Bana, Ricky Gervais, Vera Farmiga, Kelly Macdonald, Kevin Pollak, America Ferrera, RaÃºl Castillo, Benjamin Bratt",Canada,"Friday, April 29, 2016",2016,TV-MA,101 min,Comedies,"When they lose their passports, a bickering radio team invents phony reports from a combat zone in a ruse that becomes increasingly complicated.",2016,4
tt4183910,Warda,Warda,2014,13/11/2014,Horror,73,Egypt,Arabic,Hadi El Bagoury,Mohamed Hefzy,Film-Clinic,"Tareq Abdalla, Nada Al Alfi, Ahmed Awni, Bassel El Kadi, Emad Ghoniem, Farouk Hashem, Samira Magroun, Abeer Mansour, Youssef Mohamed, Ahmed Selim","Walid, a video blogger, returns to his Egyptian countryside home to document and investigate strange happenings that have been disturbing his family since the death of his father.",4.1,339,,,,,7,4,81035854,Movie,Warda,Hadi El Bagoury,"Nada Al Alfi, Bassel El Kadi, Samira Maqroun, Tareq Abdalla, Ahmed Awni, Emad Ghoniem, Abeer Mansour, Youssef Mohamed",Egypt,43573,2014,TV-14,73 min,"Horror Movies, Independent Movies, International Movies","When an aspiring documentarian returns to his hometown to investigate paranormal happenings, his girlfriend's mental health takes a troubling turn.",2019,4
tt4187650,Trip to Bhangarh: Asia's Most Haunted Place,Trip to Bhangarh: Asia's Most Haunted Place,2014,28/08/2014,"Horror, Thriller",113,India,Hindi,Jitendra Pawar,Jitendra Pawar,Rock N Rolla Films,"Manish Chaudhary, Suzanna Mukherjee, Piyush Raina, Rachit Behl, Rohit Chaudhary, Vikram Kochhar, Parree Pande, Anand Alkunte, Kuki Aunty, Pawan Bairathi, Siddharth Bhardwaj, Kumar Abhijay Bhati, Pavleen Chandhol, Manish Choudhary, Sumit Khanna","Five friends reunite and plan a trip to Bhangarh, an apparently haunted fort in rural Rajasthan - A place where even staying overnight is forbidden by law.",2.4,231,,,,,7,,80201827,Movie,Trip to Bhangarh: Asia's Most Haunted Place,Jitender Pawar,"Manish Chaudhary, Suzanna Mukherjee, Piyush Raina, Rachit Behl, Rohit Chaudhury, Vikram Kochhar, Poonam Pandey",India,43040,2014,TV-MA,113 min,"International Movies, Thrillers","To amuse themselves, six college friends decide to pay a visit to a fortress believed by some to be the most haunted place in Asia.",2017,11
tt4190220,Zed Plus,Zed Plus,2014,28/11/2014,Comedy,141,India,Hindi,Chandra Prakash Dwivedi,"Chandra Prakash Dwivedi, Ramkumar Singh",WisdomTree Productions,"Vinod Acharya, Adil Hussain, Ravi Jhankal, Ekavali Khanna, Kulbhushan Kharbanda, Sanjay Mishra, K.K. Raina, Anil Rastogi, Vikram Sharma, Mona Singh, Rahul Singh, Ramkumar Singh, Shivani Tanksale, Mukesh Tiwari, Tushar Upreti","A political satire involving a small town in Rajasthan, where the local government is on the verge of collapsing due to factors such as corruption.",6.4,392,,,,,10,2,81213884,Movie,Zed Plus,Chandra Prakash Dwivedi,"Adil Hussain, Mona Singh, K.K. Raina, Sanjay Mishra, Anil Rastogi, Ravi Jhankal, Kulbhushan Kharbanda, Ekavali Khanna, Mukesh Tiwari, Vinod Acharya",India,43830,2014,TV-MA,131 min,"Comedies, Dramas, International Movies",A philandering small-town mechanic's political ambitions are sparked when the visiting prime minister mistakenly grants him special security clearance.,2019,12
tt4196848,Mr. Church,Mr. Church,2016,11/11/2016,"Comedy, Drama",104,USA,English,Bruce Beresford,Susan McMartin,Cinelou Films,"Eddie Murphy, Britt Robertson, Natascha McElhone, Xavier Samuel, Lucy Fry, Christian Madsen, Mckenna Grace, Natalie Coughlin, Madison Wolfe, Lincoln Melcher, Kathleen McMartin, Sara Shearer, Kelly Lester, Aileen Burdock, Michael Leone","""Mr. Church"" tells the story of a unique friendship that develops when a little girl and her dying mother retain the services of a talented cook - Henry Joseph Church. What begins as a six month arrangement instead spans into fifteen years and creates a family bond that lasts forever.",7.6,25015,8000000,685780,685780,37,195,35,80131551,Movie,Mr. Church,Bruce Beresford,"Eddie Murphy, Britt Robertson, Natascha McElhone, Xavier Samuel, Lucy Fry, Christian Madsen, Natalie Coughlin, Madison Wolfe, Thom Barry, Mckenna Grace",United States,43456,2016,PG-13,105 min,Dramas,"A temporary personal chef, a terminally ill single mother and her young daughter form an unlikely bond that redefines the meaning of family.",2018,12
tt4202506,The Love Affair,The Love Affair,2015,12/08/2015,"Drama, Romance",125,Philippines,"Filipino, Tagalog",Nuel C. Naval,Vanessa R. Valdez,ABS-CBN Film Productions,"Dawn Zulueta, Richard Gomez, Bea Alonzo, Tom Rodriguez, Alex Vincent Medina, Eda Nolan, Ina Feleo, Victor Silayan, Kim Molina, Jane Oineza, Manolo Pedrosa, Grae Fernandez, Tonton Gutierrez, Marty Lopez",A married couple is on the verge of annulment after the husband discovers his wife having an affair with his best friend. He then consults a lawyer who just broke up with her boyfriend.,6.2,195,,,3624953,,3,1,80075018,Movie,The Love Affair,Nuel Naval,"Richard Gomez, Dawn Zulueta, Bea Alonzo, Tom Rodriguez, Tetchie Agbayani, Al Tantay, Ana Capri, Ina Feleo",Philippines,43531,2015,TV-MA,127 min,"Dramas, International Movies, Romantic Movies","Feeling betrayed by their romantic partners' infidelity, Adrianne and Vince struggle to forgive while finding comfort with each other.",2019,3
tt4210080,The Confirmation,The Confirmation,2016,18/03/2016,"Comedy, Drama",101,Canada,English,Bob Nelson,Bob Nelson,Bungalow Media + Entertainment,"Clive Owen, Maria Bello, Jaeden Martell, Stephen Tobolowsky, Glenn Beck, Spencer Drever, Tim Blake Nelson, Patrick Gilmore, John Stewart, Dean Wray, Tom Pickett, Robert Forster, Luvia Petersen, Mel Tuck, Eliza Faria","A divorced father and his eight-year-old son are about to spend a somewhat predictable weekend together, nevertheless, when a valuable toolbox gets stolen, the search for the thieves will soon turn into a true family bonding.",6.4,6097,,,8382,65,42,38,80094258,Movie,The Confirmation,Bob Nelson,"Clive Owen, Maria Bello, Patton Oswalt, Jaeden Lieberher, Matthew Modine, Stephen Tobolowsky, Tim Blake Nelson, Robert Forster",Canada,43502,2016,PG-13,101 min,"Comedies, Dramas, Independent Movies",A divorced handyman with a drinking problem bonds with his 8-year-old son when a search for his stolen toolbox leads to a series of misadventures.,2019,2
tt4213806,Toro,Toro,2016,22/04/2016,"Action, Adventure, Crime",105,Spain,Spanish,Kiké Maíllo,"Rafael Cobos, Fernando Navarro",Ad hoc studios,"Mario Casas, Luis Tosar, José Sacristán, Claudia Canal, José Manuel Poga, Ingrid García Jonsson, Luichi Macías, Alberto López, Nya de la Rubia, Hovik Keuchkerian, Gloria López, Christian Mulas, Manuel Salas, David Montero, Abel Mora",A former con man must be back to his old habits to save his older brother and niece from his ex boss and mentor.,5.9,2745,,,1941305,,7,32,80093107,Movie,Toro,Kike MaÃ­llo,"Mario Casas, Luis Tosar, JosÃ© SacristÃ¡n, Claudia Canal, JosÃ© Manuel Poga, Ingrid GarcÃ­a Jonsson, Luichi MacÃ­as",Spain,42826,2016,NR,106 min,"Dramas, International Movies, Thrillers",Ex-con Toro's brother and former partner in crime makes a desperate plea for help that may put Toro back behind bars ... if he survives at all.,2017,4
tt4224754,Tiger,Tiger,2018,11/10/2018,Drama,100,"USA, Canada",English,Alister Grierson,"Michael Pugliese, Prem Singh",R3M Productions,"Mickey Rourke, Janel Parrish, Marshall Manesh, Jacob Grodnik, Carly Tamborski, Daniel R. Hill, Kellen Boyle, Pepper Sweeney, Anita Farmer Bergman, Sean Ramey, Mark De Alessandro, Michael 'Mick' Harrity, Prem Singh, Kat Pérez, Cami Bradford","A practicing Sikh is banned by the boxing commission for refusing to back down from his religious beliefs. Through racial profiling and stereotypical threats, he does what any strong American would do, fight back.",5.5,615,,,,,16,10,80141767,Movie,Tiger,Sartaj Singh Pannu,"Sippy Gill, Ihana Dhillon, Yograj Singh, Yashpal Sharma, Deedar GIll, Rahul Jugraj, Virender Nath Lubana, Aneeta",India,43374,2016,TV-MA,130 min,"Action & Adventure, Dramas, International Movies","Imprisoned for drug smuggling as a child, a young man uses the law he studied while in jail to take revenge on those who wronged him.",2018,10
tt4224754,Tiger,Tiger,2018,11/10/2018,Drama,100,"USA, Canada",English,Alister Grierson,"Michael Pugliese, Prem Singh",R3M Productions,"Mickey Rourke, Janel Parrish, Marshall Manesh, Jacob Grodnik, Carly Tamborski, Daniel R. Hill, Kellen Boyle, Pepper Sweeney, Anita Farmer Bergman, Sean Ramey, Mark De Alessandro, Michael 'Mick' Harrity, Prem Singh, Kat Pérez, Cami Bradford","A practicing Sikh is banned by the boxing commission for refusing to back down from his religious beliefs. Through racial profiling and stereotypical threats, he does what any strong American would do, fight back.",5.5,615,,,,,16,10,80103424,Movie,Tiger,HernÃ¡n BelÃ³n,"Leonardo Sbaraglia, Eva De Dominici, Erica Banchi, Osmar NuÃ±ez, Claudio Rissi, Erica FarÃ­as, Pablo Paoliello, Diego Chavez",Italy,"Wednesday, March 1, 2017",2016,TV-MA,98 min,"Dramas, International Movies, Sports Movies","Aging boxer RamoÌn regains his vitality when he meets fierce young boxer Deborah, their unbridled passion causing him to forsake everyone around him.",2017,3
tt4224754,Tiger,Tiger,2018,11/10/2018,Drama,100,"USA, Canada",English,Alister Grierson,"Michael Pugliese, Prem Singh",R3M Productions,"Mickey Rourke, Janel Parrish, Marshall Manesh, Jacob Grodnik, Carly Tamborski, Daniel R. Hill, Kellen Boyle, Pepper Sweeney, Anita Farmer Bergman, Sean Ramey, Mark De Alessandro, Michael 'Mick' Harrity, Prem Singh, Kat Pérez, Cami Bradford","A practicing Sikh is banned by the boxing commission for refusing to back down from his religious beliefs. Through racial profiling and stereotypical threats, he does what any strong American would do, fight back.",5.5,615,,,,,16,10,80103424,Movie,Tiger,HernÃ¡n BelÃ³n,"Leonardo Sbaraglia, Eva De Dominici, Erica Banchi, Osmar NuÃ±ez, Claudio Rissi, Erica FarÃ­as, Pablo Paoliello, Diego Chavez",Argentina,"Wednesday, March 1, 2017",2016,TV-MA,98 min,"Dramas, International Movies, Sports Movies","Aging boxer RamoÌn regains his vitality when he meets fierce young boxer Deborah, their unbridled passion causing him to forsake everyone around him.",2017,3
tt4226970,Hero,Hero,2015,18/07/2015,"Crime, Drama",120,Japan,Japanese,Masayuki Suzuki,Yasushi Fukuda,Cine Bazar,"Takuya Kimura, Keiko Kitagawa, Takako Matsu, Kôichi Satô, Tetta Sugimoto, Gaku Hamada, Hirofumi Arai, James C. Burns, Erick Ferman, Takuzô Kadono, Katsuya, Fumiyo Kohinata, Kazuya Kojima, Bokuzô Masana, Yutaka Matsushige",When district prosecutor Kohei Kuryu is given the file of a murdered woman whose body is discovered next to a consular building he encounters more than the average number of challenges in ...,6.3,355,,,,,,1,80039485,Movie,Hero,Corey Yuen,"Takeshi Kaneshiro, Yuen Biao, Valerie Chow, Jessica Hester Hsuan, Tak Yuen, Wah Yuen, Corey Yuen",China,"Wednesday, August 1, 2018",1997,TV-MA,89 min,"Action & Adventure, International Movies","A pugilist from Shantung struggles to rise to the top of the Shanghai triad ladder, where his stellar martial arts talents can shine.",2018,8
tt4226970,Hero,Hero,2015,18/07/2015,"Crime, Drama",120,Japan,Japanese,Masayuki Suzuki,Yasushi Fukuda,Cine Bazar,"Takuya Kimura, Keiko Kitagawa, Takako Matsu, Kôichi Satô, Tetta Sugimoto, Gaku Hamada, Hirofumi Arai, James C. Burns, Erick Ferman, Takuzô Kadono, Katsuya, Fumiyo Kohinata, Kazuya Kojima, Bokuzô Masana, Yutaka Matsushige",When district prosecutor Kohei Kuryu is given the file of a murdered woman whose body is discovered next to a consular building he encounters more than the average number of challenges in ...,6.3,355,,,,,,1,80039485,Movie,Hero,Corey Yuen,"Takeshi Kaneshiro, Yuen Biao, Valerie Chow, Jessica Hester Hsuan, Tak Yuen, Wah Yuen, Corey Yuen",Hong Kong,"Wednesday, August 1, 2018",1997,TV-MA,89 min,"Action & Adventure, International Movies","A pugilist from Shantung struggles to rise to the top of the Shanghai triad ladder, where his stellar martial arts talents can shine.",2018,8
tt4229578,The Adventure Club,The Adventure Club,2017,10/02/2017,"Adventure, Family",88,Canada,,Geoff Anderson,"Robin Dunne, Fred Ewanuick",Creation Ink,"Sam Ashe Arnold, Jakob Davies, Dalila Bela, Robin Dunne, Gabrielle Miller, Billy Zane, Josh McDonald, Lorne Cardinal, Kim Coates, Glenn Paradis, Kristina Bates, Ryland Alexander, Tim Lynchuk, Farrah Aviva, Jodie Riley","With the discovery of an ancient puzzle box, a boy, with the help of his friends, begins an adventure to find his fortune.",4.9,257,,,,,2,2,80161108,Movie,The Adventure Club,Geoff Anderson,"Sam Ashe Arnold, Jakob Davies, Dalila Bela, Robin Dunne, Gabrielle Miller, Billy Zane, Josh McDonald, Lorne Cardinal, Kim Coates, Glenn Paradis",Canada,42865,2016,TV-Y7,88 min,Children & Family Movies,"After finding a peculiar key, three smart and adventurous kids launch a quest to uncover the whereabouts of a coveted archaeological treasure.",2017,5
tt4232066,Once Again,Once Again,2018,1/09/2018,"Drama, Romance",101,"India, Germany, Austria",Hindi,Kanwal Sethi,"Kanwal Sethi, Ajitpal Singh",Neufilm,"Shefali Shah, Neeraj Kabi, Bidita Bag, Priyanshu Painyuli, Rasika Dugal, Bhagwan Tiwari, Narendra Jetley, Suparna Marwah, Anuschka Sawhney, Prabhat Raghunandan","After a chance phone call leads to daily conversations, a widowed restaurant owner and a lonely film actor plan to finally meet in person.",7,691,1300000,,,,22,10,81014988,Movie,Once Again,Kanwal Sethi,"Shefali Shah, Neeraj Kabi, Rasika Dugal, Bidita Bag, Priyanshu Painyuli, Bhagwan Tiwari",Austria,"Saturday, September 1, 2018",2018,TV-PG,101 min,"Dramas, Independent Movies, International Movies","After a chance phone call leads to daily conversations, a widowed restaurant owner and a lonely film actor plan to finally meet in person.",2018,9
tt4232066,Once Again,Once Again,2018,1/09/2018,"Drama, Romance",101,"India, Germany, Austria",Hindi,Kanwal Sethi,"Kanwal Sethi, Ajitpal Singh",Neufilm,"Shefali Shah, Neeraj Kabi, Bidita Bag, Priyanshu Painyuli, Rasika Dugal, Bhagwan Tiwari, Narendra Jetley, Suparna Marwah, Anuschka Sawhney, Prabhat Raghunandan","After a chance phone call leads to daily conversations, a widowed restaurant owner and a lonely film actor plan to finally meet in person.",7,691,1300000,,,,22,10,81014988,Movie,Once Again,Kanwal Sethi,"Shefali Shah, Neeraj Kabi, Rasika Dugal, Bidita Bag, Priyanshu Painyuli, Bhagwan Tiwari",Germany,"Saturday, September 1, 2018",2018,TV-PG,101 min,"Dramas, Independent Movies, International Movies","After a chance phone call leads to daily conversations, a widowed restaurant owner and a lonely film actor plan to finally meet in person.",2018,9
tt4232066,Once Again,Once Again,2018,1/09/2018,"Drama, Romance",101,"India, Germany, Austria",Hindi,Kanwal Sethi,"Kanwal Sethi, Ajitpal Singh",Neufilm,"Shefali Shah, Neeraj Kabi, Bidita Bag, Priyanshu Painyuli, Rasika Dugal, Bhagwan Tiwari, Narendra Jetley, Suparna Marwah, Anuschka Sawhney, Prabhat Raghunandan","After a chance phone call leads to daily conversations, a widowed restaurant owner and a lonely film actor plan to finally meet in person.",7,691,1300000,,,,22,10,81014988,Movie,Once Again,Kanwal Sethi,"Shefali Shah, Neeraj Kabi, Rasika Dugal, Bidita Bag, Priyanshu Painyuli, Bhagwan Tiwari",India,"Saturday, September 1, 2018",2018,TV-PG,101 min,"Dramas, Independent Movies, International Movies","After a chance phone call leads to daily conversations, a widowed restaurant owner and a lonely film actor plan to finally meet in person.",2018,9
tt4247046,Fireworks,Fireworks,2015,20/05/2015,"Comedy, Crime, Drama",95,Iran,Persian,Bahman Goodarzi,Arash Ghaderi,Hedayat Film,"Amin Hayayee, Elnaz Shakerdust, Sahar Ghoreishi, Shaghayegh Dehghan, Mir Taher Mazloomi",Kiarash and Maral take turn robbing some stolen money off each other until they face the inevitable consequence.,4.1,154,100000,,,,,4,81000505,Movie,Fireworks,"Akiyuki Shinbo, Nobuyuki Takeuchi","Yuki Kaji, Nobuo Tobita, Michiko Neya, Mitsuru Miyamoto, Fumihiko Tachiki, Shintaro Asanuma, Takahiro Sakurai, Kana Hanazawa, Toshiyuki Toyonaga, Suzu Hirose, Shinichiro Miki, Mamoru Miyano, Takako Matsu, Masaki Suda",Japan,43824,2017,TV-PG,91 min,"Anime Features, Romantic Movies","Middle schooler Nazuna desperately wants to run away with her classmate Norimichi, who somehow turns back time on this fateful summer's day.",2019,12
tt4247144,Bon Bini Holland,Bon Bini Holland,2015,10/12/2015,Comedy,85,Netherlands,Dutch,Jelle de Jonge,"Jandino Asporaat, Ernst Gonlag",Kaap Holland Film,"Jandino Asporaat, Sergio IJssel, Liliana de Vries, Alpha Oumar Barry, Phi Nguyen, Dennis Rudge, Teun Kuilboer, Hans Dagelet, Lone van Roosendaal, Cynthia Abma, Ursul de Geer, Martin van Waardenberg, Jörgen Raymann, Sandy Andrea, Norma Cova",Robertico is forced to pay 200.000 gulden in damages due to a dodgy dealing. He pretends to be a business man to obtain an investment from the rich Ken Maduro. Until he falls in love with Ken's daughter.,5.5,1075,,,4920623,,4,5,80106137,Movie,Bon Bini Holland,Jelle de Jonge,"Jandino Asporaat, Liliana de Vries, Teun Kuilboer, Sergio IJssel, Dennis Rudge, Alpha Oumar Barry, Phi Nguyen",Netherlands,42614,2015,TV-14,88 min,"Comedies, International Movies","On the island of CuraÃ§ao, an amiable scam artist angers gangsters and flees to Holland, where his conscience is torn between a woman and a new scheme.",2016,9
tt4257950,Russell Madness,Russell Madness,2015,10/05/2015,Family,92,USA,English,Robert Vince,"Aaron Brooks, Kirsten Hansen",Air Bud Entertainment,"Sean Giambrone, David Milchard, Steve Richmond, Jesse Reid, Ameko Eks Mass Carroll, Michael P. Northey, Kate Reinders, Will Sasso, Mckenna Grace, Mason Vale Cotton, Kaitlyn Maher, James Crescenzo, Milton McConville, Fred Willard, Charles Robinson","When a man inherits his grandfather's arena, he and his family try to restore the family wrestling business with the help of a talking monkey, and their star attraction, a wrestling dog.",4.2,556,,,43288,,7,5,80028359,Movie,Russell Madness,Robert Vince,"David Milchard, John Ratzenberger, Will Sasso, Mason Vale Cotton, John Hennigan, Sean Giambrone, Charles Robinson, Mckenna Grace, Kate Reinders, Fred Willard",United States,42134,2015,PG,93 min,"Children & Family Movies, Comedies, Sports Movies","A spunky terrier named Russell with serious wrestling chops becomes a sports phenomenon with the help of his coach, a monkey named Hunk.",2015,5
tt4261326,2307: Winter's Dream,2307: Winter's Dream,2016,1/06/2017,Sci-Fi,101,USA,English,Joey Curtis,"Joey Curtis, Paul Sidhu",ULTRAMEDIA,"Paul Sidhu, Arielle Holmes, Branden Coles, Kelcey Watson, Anne-Solenne Hatte, Brad Potts, Timothy Lee DePriest, Fernando Argosino, Duchess Dukes, Harwood Gordon, Stormi Henley, Derick Neikirk, Cecile Namer, Sirwan Assad, Joshua H. Behn","In 2307, a soldier is sent on a mission to hunt down the leader of the humanoid rebellion.",3.8,1480,1200000,,5078,,40,34,80184973,Movie,2307: Winter's Dream,Joey Curtis,"Paul Sidhu, Arielle Holmes, Branden Coles, Kelcey Watson, Anne-Solenne Hatte, Brad Potts, Timothy Lee DePriest, Fernando Argosino, Duchess Dukes, Harwood Gordon, Stormi Henley",United States,43160,2016,TV-MA,101 min,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy","In the frozen tundra of a futuristic Arizona where humans have been forced underground, a soldier hunts the bioengineered leader of a rebellion.",2018,3
tt4280824,Eh Janam Tumhare Lekhe,Eh Janam Tumhare Lekhe,2015,30/01/2015,Biography,135,India,Punjabi,Harjit Singh,"Tejinder Harjit, Harjeet Singh",White Hill Production,"Pavan Malhotra, Arjuna Bhalla, Sudhanshu Aggarwal, Arvinder Bhatti, Avrinder Kaur, Dolly Saddal, Mandeep Saklani, Varnesh Sharma, Master Yuvraj","Eh Janam Tumhare Lekhe ~ This life is dedicated to ""YOU THE ALMIGHTY"" (God). This film is a journey of one man ""BHAGAT PURAN SINGH"" who treaded a difficult and exhausting path. The journey ...",8.6,346,,,6393,,9,,80203792,Movie,Eh Janam Tumhare Lekhe,Harjit Singh,"Pavan Malhotra, Sudhanshu Aggarwal, Arjuna Bhalla, Avrinder Kaur, Arvinder Bhatti, Master Yuvraj, Jai Bharti, Gagandeep Singh",India,43070,2015,TV-14,124 min,"Dramas, International Movies","Driven by the lessons he learned from his mother, and the values of the Sikh religion, a man sets out on a mission to serve humanity.",2017,12
tt4281724,Terrifier,Terrifier,2016,15/03/2018,"Horror, Thriller",82,USA,English,Damien Leone,Damien Leone,Dark Age Cinema,"Jenna Kanell, Samantha Scaffidi, David Howard Thornton, Catherine Corcoran, Pooya Mohseni, Matt McAllister, Katie Maguire, Gino Cafarelli, Cory DuVal, Michael Leavy, Erick Zamora, Clifton Dunn, Xiomi Frans-Cuber, Julie Asriyan, Margaret Reed","On Halloween night, Tara Heyes finds herself as the obsession of a sadistic murderer known as Art the Clown.",5.6,13029,800000,,,,408,81,81004223,Movie,Terrifier,Damien Leone,"Jenna Kanell, Samantha Scaffidi, David Howard Thornton, Catherine Corcoran, Pooya Mohseni, Matt McAllister, Katie Maguire, Gino Cafarelli, Cory DuVal, Michael Leavy",United States,43344,2017,TV-MA,84 min,"Horror Movies, Independent Movies, Thrillers","On Halloween night, inside a dilapidated apartment building, Art the Clown stalks his victims, slicing and slaughtering in terrifying silence.",2018,9
